4.468647674116255e-15, 13.500000000000002
0.0018603034610697024, 13.498329888965268
0.006711767604909294, 13.492610338308655
0.014806795263384655, 13.483085619060468
0.02605838884842252, 13.469682235507367
0.04035470235502275, 13.452308036795118
0.057855430089976116, 13.431095561244248
0.07858845229990138, 13.40606793088147
0.10259194287046541, 13.377259692022685
0.12986978161586818, 13.344674397187168
0.16045525984637482, 13.308337604073875
0.19433064214173695, 13.268241086809963
0.23149868142027238, 13.224387355797333
0.271999583949931, 13.176808583285936
0.3159041525166704, 13.125568192583916
0.36323555559105297, 13.070688093736425
0.41392875115257055, 13.012110242356812
0.46801112182573407, 12.94986690898924
0.5254620662793344, 12.883944751038564
0.5863765433732362, 12.8144186672688
0.6506087168995881, 12.741163827431187
0.7182494805861063, 12.664261570533611
0.7893245051114606, 12.583751246764217
0.8635764268858163, 12.499404815731202
0.941237122965078, 12.411408655751698
1.022220988345944, 12.319733401517361
1.1063836776151057, 12.224253790251757
1.1936722468039747, 12.12487726250686
1.284314446318555, 12.021838808994058
1.3781512668517089, 11.915028510889632
1.4750546317065973, 11.804322719976764
1.5749694225999922, 11.689691649049646
1.6774360324742945, 11.570782544996629
1.7819925539294466, 11.448025005375918
1.8884487701797956, 11.321909392692959
1.9967873228857436, 11.192458530325169
2.105306458021786, 11.060962469707311
2.2132545050902928, 10.927863489604167
2.3215863786675928, 10.792697312887729
2.429270853462276, 10.656094273949886
2.536570611880693, 10.519012329764777
2.6431634140658042, 10.38095083126727
2.7487738781479445, 10.241702826629801
2.8540649080073144, 10.101808074544236
2.958425819988717, 9.961306576421068
3.061583302069336, 9.820228771041426
3.1637042918393234, 9.678694092889153
3.264478776962751, 9.536485737881117
3.364580502289013, 9.393528669550069
3.4638931422758197, 9.24969747232616
3.5622664616311224, 9.105020008555371
3.659708259194412, 8.959568706703658
3.7564705863039487, 8.813958679285008
3.8524289971901386, 8.668023022203673
3.94806427419365, 8.521914508236621
4.0424230973408255, 8.37509512760677
4.135720234987813, 8.227743765757243
4.228913898089346, 8.079841481863863
4.321080954269528, 7.93095495158766
4.41199922534796, 7.7815952135624835
4.502064972404993, 7.631666366933372
4.591854861440649, 7.481278672246693
4.68039017736395, 7.330200028890538
4.7682550999651, 7.179007887245664
4.85499986601382, 7.027343381244918
4.941363585600816, 6.875436041277703
5.026409113395037, 6.722863835848996
5.111188982132445, 6.570048862256672
5.194771961101536, 6.4164818952799845
5.277748117720749, 6.26275030844615
5.3598374371158775, 6.108421697252652
5.441524227606457, 5.953877462176251
5.521885701014631, 5.79892156157146
5.602737535275021, 5.644139347697546
5.683029889312492, 5.488984868764738
5.761894364038616, 5.333363796830086
5.840609149714537, 5.1774520082574655
5.918055306354258, 5.020706289693191
5.99502814501957, 4.863955616445979
6.071877559635027, 4.707003944551007
6.147378532181058, 4.549307476416717
6.222432655446412, 4.391674646973279
6.297404310830381, 4.233807580057451
6.372050026426852, 4.075591206281876
6.445561702631554, 3.916773703002244
6.518795257886714, 3.7577542504719004
6.591725011196191, 3.598844890530213
6.663541653107542, 3.439492205186371
6.735037282995263, 3.279929511822785
6.806431268058432, 3.1201582099224705
6.879009914107674, 2.9608623220775194
6.949096063588851, 2.8005592322358903
7.01873089479567, 2.640204328363848
7.088237421289908, 2.479759996322105
7.156940268185242, 2.318942931930558
